WigleWifi-1.4,appRelease=2.25,model=ASUS_Z01BDC,release=7.1.1,device=Z01B_1,display=NMF26F.WW_user_31.40.13.50_20170807,board=QC_Reference_Phone,brand=asus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
00:12:2a:d0:e2:d8,avihu54,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:19,6,-85,32.07621857,34.84616177,63.06488037109375,6.067999839782715,WIFI
84:26:15:ec:04:63,cohengroup,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:21,1,-75,32.07625374,34.84618716,62.6915283203125,6.067999839782715,WIFI
14:ae:db:ba:80:3d,420blzit,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:21,1,-82,32.07625374,34.84618716,62.6915283203125,6.067999839782715,WIFI
c4:04:15:4f:ff:41,osant-2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:21,9,-86,32.07625374,34.84618716,62.6915283203125,6.067999839782715,WIFI
06:ae:db:ba:80:3d,Bezeq Free,[ESS],2017-11-08 17:33:21,1,-86,32.07625374,34.84618716,62.6915283203125,6.067999839782715,WIFI
e0:ce:c3:1b:72:4f,HOTBOX-7249,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:23,11,-77,32.07628862,34.84620375,61.7490234375,6.067999839782715,WIFI
00:8c:54:8d:74:c1,netbox,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:23,1,-79,32.07628862,34.84620375,61.7490234375,6.067999839782715,WIFI
a0:4f:d4:45:8c:a1,RandA,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:23,5,-87,32.07628862,34.84620375,61.7490234375,6.067999839782715,WIFI
6c:aa:b3:08:0e:98,Givat-Shmuel Free WiFi,[ESS],2017-11-08 17:33:25,6,-39,32.07632733,34.84621651,60.7261962890625,4.550999641418457,WIFI
14:ae:db:50:f1:d5,orB,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:25,1,-74,32.07632733,34.84621651,60.7261962890625,4.550999641418457,WIFI
00:12:2a:41:7c:0f,krmit,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:25,11,-71,32.07632733,34.84621651,60.7261962890625,4.550999641418457,WIFI
14:af:db:32:03:0a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:25,10,-78,32.07632733,34.84621651,60.7261962890625,4.550999641418457,WIFI
14:ae:db:32:03:0a,Mor,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:25,10,-79,32.07632733,34.84621651,60.7261962890625,4.550999641418457,WIFI
00:78:9e:fa:d4:09,Ariel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:25,6,-85,32.07632733,34.84621651,60.7261962890625,4.550999641418457,WIFI
14:ae:db:b2:c8:9d,Juice,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:25,1,-86,32.07632733,34.84621651,60.7261962890625,4.550999641418457,WIFI
d0:d4:12:68:d1:ea,shamli,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:27,1,-77,32.07636298,34.84622259,60.8658447265625,4.550999641418457,WIFI
10:fe:ed:66:d9:fc,BORIS_NET,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:27,1,-76,32.07636298,34.84622259,60.8658447265625,4.550999641418457,WIFI
10:be:f5:37:d5:9a,ASH,[WPA2-PSK-TKIP][ESS],2017-11-08 17:33:27,1,-78,32.07636298,34.84622259,60.8658447265625,4.550999641418457,WIFI
d0:0e:d9:27:88:7f,steineroo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:27,3,-77,32.07636298,34.84622259,60.8658447265625,4.550999641418457,WIFI
14:ae:db:c5:a0:b2,Allouche,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:29,5,-78,32.07639456,34.84623382,62.3040771484375,4.550999641418457,WIFI
90:8d:78:52:97:17,Dira12,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:29,2,-75,32.07639456,34.84623382,62.3040771484375,4.550999641418457,WIFI
d8:5d:4c:fa:58:24,at.ch,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:29,1,-85,32.07639456,34.84623382,62.3040771484375,4.550999641418457,WIFI
04:a1:51:12:dd:d1,alon,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:31,4,-75,32.07642288,34.84625628,62.411865234375,4.550999641418457,WIFI
14:ae:db:31:86:32,Five_guys_,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:31,7,-91,32.07642288,34.84625628,62.411865234375,4.550999641418457,WIFI
00:12:2a:36:e9:ec,Schlidavski,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-08 17:33:33,3,-80,32.07644842,34.84627802,62.52703857421875,4.550999641418457,WIFI
14:ae:db:37:9b:45,tali,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:33,11,-77,32.07644842,34.84627802,62.52703857421875,4.550999641418457,WIFI
14:ae:db:b0:ac:0d,Jezabel,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:33,6,-88,32.07644842,34.84627802,62.52703857421875,4.550999641418457,WIFI
c4:04:15:4f:ff:41,osant-2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:35,9,-79,32.07647285,34.84629917,62.95452880859375,6.067999839782715,WIFI
10:be:f5:37:d5:9a,ASH,[WPA2-PSK-TKIP][ESS],2017-11-08 17:33:37,1,-72,32.07649807,34.84632586,61.28582763671875,6.067999839782715,WIFI
a0:4f:d4:45:8c:a1,RandA,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:37,5,-76,32.07649807,34.84632586,61.28582763671875,6.067999839782715,WIFI
d8:5d:4c:fa:58:24,at.ch,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:37,1,-74,32.07649807,34.84632586,61.28582763671875,6.067999839782715,WIFI
10:be:f5:35:2e:b2,maimon,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:37,1,-90,32.07649807,34.84632586,61.28582763671875,6.067999839782715,WIFI
14:ae:db:c5:a0:b2,Allouche,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:39,5,-72,32.07652022,34.84635723,60.160888671875,6.067999839782715,WIFI
62:ee:0c:3d:ad:01,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:39,9,-89,32.07652022,34.84635723,60.160888671875,6.067999839782715,WIFI
fc:3f:db:9d:54:6e,DIRECT-74-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:39,6,-89,32.07652022,34.84635723,60.160888671875,6.067999839782715,WIFI
d0:d4:12:68:d1:ea,shamli,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:41,1,-72,32.07654241,34.84637972,60.31903076171875,6.067999839782715,WIFI
14:ae:db:32:03:0a,Mor,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:41,10,-73,32.07654241,34.84637972,60.31903076171875,6.067999839782715,WIFI
00:27:19:dd:e3:94,TP-LINK_DDE394,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],2017-11-08 17:33:41,6,-83,32.07654241,34.84637972,60.31903076171875,6.067999839782715,WIFI
fc:3f:db:9d:54:6e,DIRECT-74-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:41,6,-82,32.07654241,34.84637972,60.31903076171875,6.067999839782715,WIFI
14:ae:db:39:c8:2d,hirt2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:41,11,-77,32.07654241,34.84637972,60.31903076171875,6.067999839782715,WIFI
42502_722_3880224,GOLAN T,UNKNOWN;il,2017-11-08 17:33:41,0,-113,32.07654241,34.84637972,60.31903076171875,6.067999839782715,GSM
10:fe:ed:66:d9:fc,BORIS_NET,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:43,1,-70,32.07657316,34.84639255,59.75146484375,6.067999839782715,WIFI
d0:0e:d9:27:88:7f,steineroo,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:43,3,-72,32.07657316,34.84639255,59.75146484375,6.067999839782715,WIFI
6c:19:8f:46:c8:98,Hila2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:43,6,-84,32.07657316,34.84639255,59.75146484375,6.067999839782715,WIFI
c0:ac:54:f6:21:a3,Ester,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:43,11,-79,32.07657316,34.84639255,59.75146484375,6.067999839782715,WIFI
18:d6:c7:8a:8b:ac,shamli,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:43,1,-77,32.07657316,34.84639255,59.75146484375,6.067999839782715,WIFI
00:30:44:19:a6:a9,DANWifi,[ESS],2017-11-08 17:33:43,11,-83,32.07657316,34.84639255,59.75146484375,6.067999839782715,WIFI
14:ae:db:58:da:3d,Howzit_mate,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:45,6,-67,32.07659926,34.84640501,59.82183837890625,6.067999839782715,WIFI
14:af:db:32:03:0a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:45,10,-70,32.07659926,34.84640501,59.82183837890625,6.067999839782715,WIFI
10:5a:f7:01:02:f9,Mazal_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:45,1,-76,32.07659926,34.84640501,59.82183837890625,6.067999839782715,WIFI
48:ee:0c:3a:da:db,vessely.2,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:45,3,-83,32.07659926,34.84640501,59.82183837890625,6.067999839782715,WIFI
2c:b0:5d:3b:bc:fc,pm5,[WPS][WEP][ESS],2017-11-08 17:33:45,12,-86,32.07659926,34.84640501,59.82183837890625,6.067999839782715,WIFI
a4:2b:8c:9c:d1:e6,ulion,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:47,11,-71,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
e4:6f:13:70:f1:e2,Moria1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:47,10,-70,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
00:8c:54:8b:da:a1,Eitange,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:47,1,-75,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
14:ae:db:37:9b:45,tali,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:47,11,-70,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
10:be:f5:35:2e:b2,maimon,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:47,1,-80,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
fc:3f:db:9d:54:6e,DIRECT-74-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:47,6,-73,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
00:30:44:19:a6:a9,DANWifi,[ESS],2017-11-08 17:33:47,11,-78,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
a0:4f:d4:41:cb:21,Naareyhagvaot,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:47,1,-74,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
14:ae:db:50:97:2d,Dahan,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:47,11,-83,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
d0:0f:6d:81:2e:9f,yossi,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:47,7,-86,32.07662301,34.84641956,60.81011962890625,6.067999839782715,WIFI
e4:6f:13:70:f1:e2,Moria1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:49,10,-63,32.07664359,34.84642995,62.55206298828125,7.585000038146973,WIFI
48:ee:0c:3a:da:db,vessely.2,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:49,3,-71,32.07664359,34.84642995,62.55206298828125,7.585000038146973,WIFI
2c:b0:5d:3b:bc:fc,pm5,[WPS][WEP][ESS],2017-11-08 17:33:49,12,-80,32.07664359,34.84642995,62.55206298828125,7.585000038146973,WIFI
6c:2e:85:fe:9a:9c,YAKOV,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:49,1,-74,32.07664359,34.84642995,62.55206298828125,7.585000038146973,WIFI
48:ee:0c:3d:ad:00,ToTo1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:49,9,-86,32.07664359,34.84642995,62.55206298828125,7.585000038146973,WIFI
c4:04:15:4f:ff:41,osant-2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:51,9,-70,32.07667788,34.84643926,63.0831298828125,7.585000038146973,WIFI
14:ae:db:b2:07:05,Atia,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:51,6,-70,32.07667788,34.84643926,63.0831298828125,7.585000038146973,WIFI
00:30:44:19:a6:a9,DANWifi,[ESS],2017-11-08 17:33:51,11,-73,32.07667788,34.84643926,63.0831298828125,7.585000038146973,WIFI
00:12:2a:37:a7:dc,ALF,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-08 17:33:51,1,-79,32.07667788,34.84643926,63.0831298828125,7.585000038146973,WIFI
10:be:f5:3f:46:18,Cham,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:51,6,-81,32.07667788,34.84643926,63.0831298828125,7.585000038146973,WIFI
14:ae:db:bd:d5:aa,Yafit,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:51,5,-83,32.07667788,34.84643926,63.0831298828125,7.585000038146973,WIFI
00:78:9e:fa:d4:09,Ariel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:52,6,-71,32.07669327,34.84644085,62.71710205078125,6.067999839782715,WIFI
08:3e:5d:61:d9:b3,hotbox1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:52,1,-72,32.07669327,34.84644085,62.71710205078125,6.067999839782715,WIFI
56:e4:bd:fa:f2:78,AllCast-BDFAF278,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:52,10,-80,32.07669327,34.84644085,62.71710205078125,6.067999839782715,WIFI
14:ae:db:55:36:9d,Noam-dayan1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:52,11,-87,32.07669327,34.84644085,62.71710205078125,6.067999839782715,WIFI
90:8d:78:52:97:17,Dira12,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:54,2,-66,32.07671963,34.84644665,62.30218505859375,7.585000038146973,WIFI
00:30:44:19:a6:a9,DANWifi,[ESS],2017-11-08 17:33:54,11,-58,32.07671963,34.84644665,62.30218505859375,7.585000038146973,WIFI
10:5a:f7:01:02:f9,Mazal_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:54,1,-68,32.07671963,34.84644665,62.30218505859375,7.585000038146973,WIFI
d0:0f:6d:81:2e:9f,yossi,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:54,7,-81,32.07671963,34.84644665,62.30218505859375,7.585000038146973,WIFI
54:e6:fc:a7:a2:6c,tal ezra,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:54,1,-78,32.07671963,34.84644665,62.30218505859375,7.585000038146973,WIFI
00:12:2a:d0:e2:d8,avihu54,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:54,6,-80,32.07671963,34.84644665,62.30218505859375,7.585000038146973,WIFI
d0:0f:6d:f1:3b:d3,T128_f13bd2,[WPA-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:54,7,-85,32.07671963,34.84644665,62.30218505859375,7.585000038146973,WIFI
2c:b0:5d:3b:bc:fc,pm5,[WPS][WEP][ESS],2017-11-08 17:33:56,12,-74,32.07675317,34.84645673,61.54290771484375,6.067999839782715,WIFI
14:ae:db:bd:d5:aa,Yafit,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:56,5,-77,32.07675317,34.84645673,61.54290771484375,6.067999839782715,WIFI
d8:5d:4c:ca:a5:c4,SecondaryAriel,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:33:56,9,-83,32.07675317,34.84645673,61.54290771484375,6.067999839782715,WIFI
30:e1:71:08:86:88,DIRECT-87-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:56,11,-84,32.07675317,34.84645673,61.54290771484375,6.067999839782715,WIFI
a0:ab:1b:57:b7:e4,danielle,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:56,10,-84,32.07675317,34.84645673,61.54290771484375,6.067999839782715,WIFI
20:0c:c8:0a:d8:3c,arik,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:56,13,-87,32.07675317,34.84645673,61.54290771484375,6.067999839782715,WIFI
c0:ac:54:f6:21:a3,Ester,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:33:58,11,-70,32.07678052,34.84646571,62.40472412109375,7.585000038146973,WIFI
00:12:2a:37:a7:dc,ALF,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],2017-11-08 17:33:58,1,-73,32.07678052,34.84646571,62.40472412109375,7.585000038146973,WIFI
14:ae:db:55:36:9d,Noam-dayan1,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:58,11,-75,32.07678052,34.84646571,62.40472412109375,7.585000038146973,WIFI
c4:12:f5:84:90:b1,Rosario_cenral,[WPA2-PSK-CCMP][ESS],2017-11-08 17:33:58,2,-80,32.07678052,34.84646571,62.40472412109375,7.585000038146973,WIFI
98:e7:f4:0b:26:a1,DIRECT-9F-HP OfficeJet 6950,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:33:58,6,-83,32.07678052,34.84646571,62.40472412109375,7.585000038146973,WIFI
10:62:eb:7c:0e:44,Lab_WIFI,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-08 17:33:58,5,-89,32.07678052,34.84646571,62.40472412109375,7.585000038146973,WIFI
14:af:db:32:03:0a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:00,10,-65,32.0768059,34.84648335,61.55841064453125,9.101999282836914,WIFI
14:ae:db:32:03:0a,Mor,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:00,10,-67,32.0768059,34.84648335,61.55841064453125,9.101999282836914,WIFI
54:3d:37:5c:f7:03,island-1CF700,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:00,8,-80,32.0768059,34.84648335,61.55841064453125,9.101999282836914,WIFI
14:af:db:32:03:0a,BezeqFree,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:02,10,-59,32.07683726,34.84649015,61.005126953125,9.101999282836914,WIFI
10:be:f5:37:d5:9a,ASH,[WPA2-PSK-TKIP][ESS],2017-11-08 17:34:02,1,-67,32.07683726,34.84649015,61.005126953125,9.101999282836914,WIFI
14:ae:db:32:03:0a,Mor,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:02,10,-59,32.07683726,34.84649015,61.005126953125,9.101999282836914,WIFI
14:ae:db:50:97:2d,Dahan,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:02,11,-73,32.07683726,34.84649015,61.005126953125,9.101999282836914,WIFI
c4:12:f5:fb:20:16,Elzasman,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:02,9,-80,32.07683726,34.84649015,61.005126953125,9.101999282836914,WIFI
a0:ab:1b:55:cf:d8,taliaam,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:02,5,-85,32.07683726,34.84649015,61.005126953125,9.101999282836914,WIFI
d0:0f:6d:f1:3b:d3,T128_f13bd2,[WPA-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:04,7,-71,32.07686225,34.8464944,61.42486572265625,10.618999481201172,WIFI
54:3d:37:5c:f7:03,island-1CF700,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:04,8,-75,32.07686225,34.8464944,61.42486572265625,10.618999481201172,WIFI
10:be:f5:35:2e:b2,maimon,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:04,1,-73,32.07686225,34.8464944,61.42486572265625,10.618999481201172,WIFI
40:65:a3:2e:4e:7e,HOTFiber-32AA,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:04,1,-74,32.07686225,34.8464944,61.42486572265625,10.618999481201172,WIFI
b0:48:7a:f8:f0:9c,lightstone,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:04,4,-76,32.07686225,34.8464944,61.42486572265625,10.618999481201172,WIFI
14:ae:db:3d:02:32,Gil_2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:04,2,-77,32.07686225,34.8464944,61.42486572265625,10.618999481201172,WIFI
98:e7:f4:0b:26:a1,DIRECT-9F-HP OfficeJet 6950,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:06,6,-74,32.07689867,34.84650727,62.04498291015625,12.13599967956543,WIFI
a0:4f:d4:43:ac:01,OFIR,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:06,1,-77,32.07689867,34.84650727,62.04498291015625,12.13599967956543,WIFI
14:ae:db:cf:50:3d,BEZEQINT-5039,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:06,6,-81,32.07689867,34.84650727,62.04498291015625,12.13599967956543,WIFI
30:e1:71:08:86:88,DIRECT-87-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:07,11,-79,32.07691932,34.84651641,61.83489990234375,12.13599967956543,WIFI
14:ae:db:a2:ee:8d,BEZEQINT-EE89,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:07,1,-73,32.07691932,34.84651641,61.83489990234375,12.13599967956543,WIFI
14:ae:db:48:7b:8d,Mika15,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:07,6,-77,32.07691932,34.84651641,61.83489990234375,12.13599967956543,WIFI
80:1f:02:b7:60:fe,ArielB760FE,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:07,6,-80,32.07691932,34.84651641,61.83489990234375,12.13599967956543,WIFI
14:ae:db:4c:89:25,MANYA1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:07,1,-80,32.07691932,34.84651641,61.83489990234375,12.13599967956543,WIFI
c8:be:19:10:3e:14,mominim,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:07,6,-84,32.07691932,34.84651641,61.83489990234375,12.13599967956543,WIFI
fc:3f:db:9d:54:51,DIRECT-D0-HP DeskJet 3630 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:07,2,-88,32.07691932,34.84651641,61.83489990234375,12.13599967956543,WIFI
14:ae:db:39:c8:2d,hirt2.4,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:09,11,-72,32.07694893,34.84652903,67.446044921875,12.13599967956543,WIFI
a0:ab:1b:55:cf:d8,taliaam,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:09,5,-80,32.07694893,34.84652903,67.446044921875,12.13599967956543,WIFI
10:be:f5:35:2e:b2,maimon,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:09,1,-65,32.07694893,34.84652903,67.446044921875,12.13599967956543,WIFI
c0:ac:54:f8:5b:0a,HOTBOX-5A74,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:09,1,-69,32.07694893,34.84652903,67.446044921875,12.13599967956543,WIFI
10:5a:f7:0d:fb:c1,VeredMatan2,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:09,11,-72,32.07694893,34.84652903,67.446044921875,12.13599967956543,WIFI
a0:ab:1b:63:05:7c,none,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:09,11,-86,32.07694893,34.84652903,67.446044921875,12.13599967956543,WIFI
c4:04:15:4f:ff:41,osant-2.4,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:11,9,-58,32.07698065,34.84653714,67.87274169921875,13.652999877929688,WIFI
30:e1:71:08:86:88,DIRECT-87-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:11,11,-72,32.07698065,34.84653714,67.87274169921875,13.652999877929688,WIFI
d8:5d:4c:fa:58:24,at.ch,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:11,1,-68,32.07698065,34.84653714,67.87274169921875,13.652999877929688,WIFI
14:ae:db:cf:50:3d,BEZEQINT-5039,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:11,6,-72,32.07698065,34.84653714,67.87274169921875,13.652999877929688,WIFI
14:ae:db:4c:89:25,MANYA1,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-08 17:34:11,1,-72,32.07698065,34.84653714,67.87274169921875,13.652999877929688,WIFI
d0:0f:6d:c2:06:d5,shiri,[WPA-PSK-CCMP][WPA2-PSK-CCMP][ESS],2017-11-08 17:34:11,7,-76,32.07698065,34.84653714,67.87274169921875,13.652999877929688,WIFI
98:e7:f4:0b:26:a1,DIRECT-9F-HP OfficeJet 6950,[WPA2-PSK-CCMP][WPS][ESS],2017-11-08 17:34:13,6,-66,32.07701074,34.84654356,67.902587890625,15.170000076293945,WIFI
10:be:f5:3f:46:18,Cham,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:13,6,-75,32.07701074,34.84654356,67.902587890625,15.170000076293945,WIFI
a0:ab:1b:62:4e:16,golan,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:13,2,-82,32.07701074,34.84654356,67.902587890625,15.170000076293945,WIFI
a0:4f:d4:45:8c:a1,RandA,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:15,5,-67,32.07703795,34.84655833,66.3203125,10.618999481201172,WIFI
c4:12:f5:fb:20:16,Elzasman,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:15,9,-75,32.07703795,34.84655833,66.3203125,10.618999481201172,WIFI
fc:b4:e6:d1:d2:f1,HOTBOX-D2EB,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2017-11-08 17:34:15,10,-84,32.07703795,34.84655833,66.3203125,10.618999481201172,WIFI
6c:19:8f:49:04:df,Biton,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:15,6,-89,32.07703795,34.84655833,66.3203125,10.618999481201172,WIFI
d0:0f:6d:81:d8:09,zombi,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:15,3,-91,32.07703795,34.84655833,66.3203125,10.618999481201172,WIFI
48:ee:0c:3d:ad:00,ToTo1,[WPA2-PSK-CCMP][ESS],2017-11-08 17:34:17,9,-77,32.07706949,34.84656297,68.22027587890625,9.101999282836914,WIFI
